ID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,white,female,age,univ_degr,income,wages,self-emp,pol_dem,pol_ind,pol_rep,coast_rec,mean_nep,mean_rel,mean_met,mean_inst,mean_mor,att_w_US,oper,const_st,wf_rec,sup,opp,dis,skep,int,af,con,cur,ap,enth,app,abuse_nep,bal_r_nep,crisis_r_nep,spaceship_nep,bau_nep,extract_r_ins,loss_r_ins,decade_r_mor,comm_rel,wild_rel,clean_inst,tech,tech_r,iden_rel,kin_rel,right_r_mor,health_rel,other_rel,kin_met,resp_met,iden_met,other_met,feedback,lat,long,zip_code,ResponseID,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24
241,3,0,0,1,2,0,0,0,1,1,1,34,0,4,0,0,1,0,0,0,3.8,4.33,3.25,3.33,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,2,3,5,5,4,5,3,3,4,5,5,4,4,4,2,5,2,,44.86349487,-68.84020233,2919,R_77ekb9Cqx0dSACN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
242,3,0,0,1,1,0,0,0,1,1,1,31,1,8,0,0,1,0,0,1,4.2,3.17,2,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,2,4,5,3,2,5,3,3,5,3,5,1,5,3,2,1,2,,41.60769653,-71.06759644,6359,R_7Og2Hxys5yl6m7H,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
243,3,1,1,1,0,0,1,0,1,1,0,27,1,5,0,1,0,1,0,1,2.8,3.67,1.5,3.33,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,4,2,2,4,2,2,2,2,4,4,4,4,2,4,4,2,2,4,1,1,2,2,none,42.29910278,-72.27570343,2914,R_7OI0txvPG1Ndt1r,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
244,3,0,0,1,1,0,0,0,1,0,1,24,0,4,0,0,0,1,0,0,2.6,3.83,2.5,3.33,2,1,2,1,4,1,0,0,0,1,0,0,0,0,1,0,3,3,4,1,2,2,3,2,5,3,5,4,2,4,5,4,3,3,2,2,3,3,no feedback,41.88139343,-71.55670166,6110,R_7VtR7o43v3unfBr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
245,3,2,2,2,2,2,2,1,1,1,1,25,1,2,1,0,1,0,0,0,4,3.5,3.25,3,2.5,2,3,2,2,0,0,1,1,0,1,1,1,0,0,0,5,4,4,3,4,3,4,4,4,4,4,4,2,3,4,5,2,4,3,3,4,3,,41.82069397,-71.44920349,1810,R_7ZI9nBbS8V8jeq9,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
246,3,0,0,1,1,0,0,0,1,1,1,56,0,4,1,0,0,0,1,0,4.8,4.17,1.5,3,2.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,5,2,4,4,4,4,5,3,3,5,5,5,2,5,2,1,2,1,n/a,42.42469788,-71.11119843,1089,R_81VySqk5NT9vGxT,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
247,3,0,0,1,1,0,0,0,1,1,1,34,1,4,0,1,0,1,0,0,3.4,3.33,3.5,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,2,4,4,5,2,5,3,3,2,3,4,4,4,5,3,4,2,None,40.67019653,-73.89440155,1524,R_82Py6qhFA9ja7VH,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
248,3,0,0,1,1,0,0,0,1,1,1,27,1,4,1,0,1,0,0,0,4.2,4,2,4,3.5,1,1,1,3,1,0,0,0,1,0,0,1,0,1,0,5,2,5,4,5,3,2,5,4,4,5,4,2,4,5,4,2,5,2,2,2,2,,44.3296051,-69.86470032,6469,R_8A35Ep4FY0wNQmV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
249,3,0,0,0,0,0,0,1,1,1,0,34,1,2,1,0,1,0,0,1,3.2,3.83,1.75,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,4,1,2,4,3,3,4,4,2,4,5,4,3,5,1,1,1,4,,42.42469788,-71.11119843,4740,R_8CeLwJuUrJIFbiR,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
250,3,0,0,1,1,0,0,0,1,1,1,55,0,3,1,0,1,0,0,0,5,4,2.75,3.67,3,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,4,5,5,2,4,4,5,5,2,4,4,2,2,3,very good interface,41.73049927,-71.11450195,2818,R_8e8rphJ7hGXMkGF,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
251,3,0,0,1,1,0,0,0,1,1,1,24,1,4,1,0,1,0,0,0,4.6,4.33,2,2.33,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,4,2,5,4,5,5,4,4,2,4,5,4,2,5,2,2,3,1,Fun survey setup,40.7808075,-73.97720337,2135,R_8IL64Ln8taMW3JP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
252,3,0,0,1,2,1,0,0,0,0,0,20,0,12,1,0,1,0,0,1,4.2,3.67,3.5,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,3,4,4,5,4,5,4,2,4,3,4,2,4,4,2,5,3,,42.35820007,-71.05069733,2482,R_8J40FdkztWi0QAJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
253,3,0,0,1,1,0,0,0,1,1,1,29,1,6,1,0,1,0,0,0,4.8,3.83,1.75,3.67,3,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,5,4,4,5,4,4,5,3,3,4,5,5,2,4,2,1,3,1,,41.81329346,-71.36190033,3062,R_8vVdzf54XCFnO73,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
254,3,0,0,1,1,0,0,1,1,0,0,34,1,4,0,0,1,0,0,0,4.2,4,2,3.67,2.5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,2,2,4,4,4,5,4,2,5,5,5,2,4,2,2,3,1,"The talk of nature is exquisite and I enjoy the time to explore more on what we can do to improve nature's habitat and reduce harmful causes of environment such as global warming, forest fires, etc.",41.75270081,-72.75849915,8844,R_8wee3dWnHR6iKBT,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
255,3,0,0,1,1,0,0,0,1,1,0,35,0,6,1,0,1,0,0,1,4.2,4.33,1.25,3.33,3,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,4,5,5,5,4,5,4,2,5,5,5,2,5,1,1,1,2,,42.34309387,-71.1230011,1608,R_9KWMsZb0bZjK4Pb,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
256,3,0,0,1,1,0,0,0,1,1,0,33,1,5,0,0,1,0,0,0,5,4.33,1.75,3.67,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,4,5,5,5,4,2,5,5,4,1,5,2,1,3,1,,36.13330078,-86.80370331,1339,R_9KwPmcHqGwceDEV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
257,3,2,2,2,,2,2,2,2,1,0,30,1,7,0,1,1,0,0,0,3,3.5,3,3.33,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,2,2,2,2,3,4,4,4,2,4,4,4,2,4,3,2,4,3,,37.37890625,-108.2815018,6708,R_9p2crtBGTm54x6J,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
258,3,0,0,1,1,0,0,0,1,1,1,21,0,6,1,0,0,1,0,1,4.4,3.83,2,3.33,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,4,4,5,5,5,4,5,2,4,4,4,5,1,5,2,2,3,1,,43.06770325,-70.80079651,1527,R_9t82UbQHVZ87Bqd,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
259,3,0,0,1,1,0,0,0,1,1,0,34,1,9,1,0,1,0,0,1,4,3.5,3.75,3.67,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,4,2,5,4,2,3,4,3,4,4,4,3,5,3,,43.66360474,-70.30269623,1824,R_9ZAsE9UBgdjlYgt,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
260,3,0,0,1,1,1,0,0,1,1,0,32,1,6,1,0,1,0,0,0,4,3.83,2.25,3,3.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,5,4,5,2,4,4,4,3,5,5,1,4,5,3,2,5,2,2,2,3,Great cause,41.81329346,-71.36190033,3801,R_9ZhhNFePbsgpEA5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
261,3,0,0,1,1,0,0,0,1,1,1,32,1,7,1,0,1,0,0,0,4.2,3.33,1.75,3.33,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,4,3,4,4,4,3,5,4,2,4,4,4,1,4,2,1,3,1,,42.19119263,-71.77890015,2719,R_a3E2KGTJdHJC6pL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
262,3,0,0,1,1,0,0,0,1,1,1,22,0,11,0,1,0,0,1,1,3.4,3.67,2.25,3.33,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,5,3,4,4,4,4,5,3,3,4,4,4,2,4,2,2,3,2,,18.79029846,98.98168945,6040,R_ab22AooETQQFOdL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
263,3,0,0,1,1,0,0,0,1,1,1,40,1,6,1,0,0,1,0,0,4.8,3.33,3.5,3.33,2.5,1,1,1,3,1,0,0,0,1,0,0,1,0,1,1,5,5,5,5,4,4,5,4,4,4,5,4,2,4,3,5,1,4,4,3,4,3,,42.39079285,-71.09249878,1519,R_afQYvLDxQTVIUQd,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
264,3,0,0,1,1,0,0,0,1,1,0,28,1,6,0,0,0,1,0,0,5,4.33,1.5,2.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,5,5,5,5,5,5,1,5,5,5,1,5,2,1,2,1,,42.13580322,-71.64309692,4210,R_agHj3eq49kGzGGV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
265,3,0,0,1,1,1,0,0,1,1,1,29,0,3,1,0,0,1,0,0,4,3.83,2,3.33,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,2,4,4,4,4,4,2,4,4,4,3,4,2,2,2,2,,41.60049438,-72.87640381,3055,R_b1q0VxsvuP4xWrb,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
266,3,0,0,0,0,0,0,0,0,1,0,22,1,9,1,0,1,0,0,0,3.8,3.83,2,4,3.5,1,2,1,3,1,0,0,0,1,0,0,1,0,1,1,4,3,4,4,4,4,2,4,4,4,4,3,3,4,4,3,3,4,2,2,2,2,,42.47639465,-72.62640381,1524,R_b8HhyEIcXvFDDmJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
267,3,0,0,1,1,0,0,0,1,1,1,56,1,8,1,0,1,0,0,0,4,2.83,3.75,3.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,3,3,5,4,2,2,3,4,2,4,5,4,5,1,no comments,42.39309692,-71.1344986,2132,R_bCvpOiyDDjgNIlT,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
268,3,0,0,1,1,0,0,0,1,1,0,30,1,6,1,0,1,0,0,1,4.2,3.83,2.25,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,3,4,4,4,4,5,2,4,4,4,4,3,4,2,2,3,2,,27.71670532,85.31671143,1801,R_bJc9am6sm9ajtHf,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
269,3,0,0,1,1,0,0,1,1,1,1,26,0,3,0,0,0,1,0,1,4.8,4.33,1.25,5,3,1,1,1,5,1,0,0,0,1,0,0,1,0,1,1,5,4,5,5,5,5,1,5,5,5,5,4,2,5,5,5,1,5,2,1,1,1,na,41.87339783,-70.63939667,4101,R_bNNE9KpWzq1Sy7X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
270,3,0,0,1,1,0,0,0,1,1,1,27,1,6,1,0,1,0,0,0,5,3.67,1,3.33,3,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,5,5,5,1,5,3,3,5,5,5,1,5,1,1,1,1,,27.71670532,85.31671143,6107,R_bOU9Q57g5l66dlX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
271,3,1,0,1,1,0,1,0,1,1,0,27,1,4,0,0,1,0,0,1,3,3.17,1.25,3.33,3.5,2,2,1,2,1,0,0,0,1,0,0,1,0,0,0,4,1,2,4,4,2,2,2,4,4,4,5,1,2,3,1,2,4,1,1,1,2,No thanks,41.78999329,-72.87349701,2914,R_bpA2x94xv8xhjhz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
272,3,0,0,0,1,0,0,0,1,1,0,38,0,4,0,0,0,1,0,0,4,3.67,1,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,5,4,4,5,3,3,4,4,5,2,4,1,1,1,1,,44.40510559,-69.75669861,1230,R_bqhdczjeGHpyohT,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
273,3,1,0,1,1,0,0,0,1,1,0,19,1,8,1,0,0,0,0,0,2.4,1.83,5,3.33,3,1,1,1,3,1,0,0,0,0,0,0,1,0,0,1,2,3,3,2,2,2,2,2,1,1,4,5,1,1,1,2,4,3,5,5,5,5,Wind-generated electricity would be a great idea if it didn't kill birds.,43.23449707,-71.52269745,3258,R_bwHCL0bvTztLLql,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
274,3,2,0,1,1,0,0,0,1,1,0,32,1,9,0,1,0,1,0,0,4,3,2.75,3,3.5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,2,2,4,5,3,2,5,4,2,4,3,4,2,4,3,3,3,2,,42.59080505,-71.80549622,1527,R_cBKCSlPlA2I42qx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
275,3,0,0,0,1,1,0,1,1,1,1,26,1,4,1,0,1,0,0,1,4.6,3.5,2,3.33,2.5,1,1,2,3,1,0,0,0,1,0,0,0,0,1,0,5,5,5,5,3,2,3,4,4,3,5,3,3,4,4,5,1,5,2,2,3,1,,44.08610535,-70.24340057,6103,R_cOYcEKS94gT6lWR,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
276,3,0,1,1,0,0,1,0,1,0,1,35,0,6,0,0,1,0,0,1,2.4,3.5,3,2.33,3.5,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,2,1,2,4,4,5,2,4,2,3,5,3,1,3,2,3,5,2,none,41.51829529,-72.71299744,1803,R_cRV5ic7cdPwDd1X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
277,3,0,0,1,1,0,0,0,1,1,1,25,1,4,0,0,1,0,0,0,3.8,3.33,4,3.33,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,3,4,3,4,2,5,4,2,3,4,3,3,4,4,4,5,3,,41.34519958,-72.1088028,2143,R_cUSGSICZizH4ibP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
278,3,0,0,1,1,0,0,0,1,0,0,69,1,2,0,1,1,0,0,0,5,4.33,2,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,3,5,5,5,5,5,3,3,5,5,5,1,5,2,2,3,1,,44.56159973,-69.55590057,2474,R_cuuehDPFDRuBWxn,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
279,3,0,0,0,1,0,0,0,1,1,0,24,1,4,1,0,1,0,0,0,4.6,4.33,2,3.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,5,4,4,5,5,5,5,5,1,5,5,5,1,5,2,2,2,2,,42.19259644,-72.45980072,4427,R_cvcRRTXyJZG42Wx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
280,3,0,0,1,1,0,0,1,1,0,0,26,1,5,0,0,0,1,0,0,4.4,3.5,2.25,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,2,4,3,4,4,5,4,2,3,3,5,3,4,3,2,3,1,no comment,41.54710388,-72.34300232,2703,R_cw46VUhKKksccEl,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
281,3,0,0,1,1,0,0,0,1,1,0,30,1,1,0,0,0,1,0,1,4.8,3.67,3,3.33,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,3,4,4,4,3,5,3,3,4,5,4,1,5,3,3,4,2,,40.7492981,-73.68240356,1534,R_d4gxMC1tfFzsB1j,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
282,3,0,0,1,1,0,0,0,1,1,0,24,1,6,1,0,0,0,0,0,4.8,3.67,2.25,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,2,4,5,4,4,5,3,3,3,4,5,2,5,2,2,4,1,,42.40629578,-71.05120087,1460,R_d5NFyjFU4mtTovr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
283,3,0,0,1,1,0,0,0,1,1,0,41,1,8,0,0,0,1,0,0,4.2,3.5,2,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,3,3,4,4,3,4,3,3,4,4,4,2,4,2,2,2,2,,41.90330505,-72.58540344,6450,R_d5o2FCPWWgtizcx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
284,3,0,0,1,1,0,0,0,1,0,0,33,1,6,1,0,0,0,1,1,4.2,3.33,3.75,3,2,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,5,4,4,4,4,3,4,3,4,2,4,3,3,3,4,5,3,4,4,4,4,3,none,41.978302,-70.74669647,4062,R_dbcXzQUhGqs7QSF,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
285,3,0,0,1,1,0,0,0,1,1,1,30,1,6,0,1,0,0,0,0,4,4.33,1,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,5,5,5,5,5,4,2,5,5,5,1,5,1,1,1,1,,43.62530518,-70.29550171,3857,R_dgNSvO0l9aymLYx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
286,3,0,0,1,1,0,0,0,1,1,1,42,1,10,1,0,0,1,0,0,3.4,3.5,2.75,3.33,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,3,2,2,3,4,4,4,4,2,4,3,3,2,4,3,3,3,2,,42.27059937,-71.84790039,66503,R_e33J1ub9FfHSyot,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
287,3,1,0,1,1,0,0,0,1,1,1,28,1,6,0,1,0,1,0,0,4,3.33,2.25,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,4,3,4,4,5,3,5,4,2,3,4,4,1,4,3,2,2,2,,42.24290466,-71.00980377,2368,R_eaffsMkag0wCfOJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
288,3,0,0,1,1,0,0,0,1,0,1,24,1,3,1,0,0,0,1,0,4,3.67,1,3.67,3,1,1,1,3,1,0,0,0,1,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,2,4,1,1,1,1,,44.03570557,-69.49279785,1569,R_eGbQ71Hj5U4bhml,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
289,3,0,0,1,1,0,0,0,1,1,1,27,0,2,1,0,0,1,0,1,4.2,3.83,1,3.67,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,4,4,4,5,3,3,4,5,4,2,4,1,1,1,1,Really enjoyed taking this survey. Very interesting questions.,42.56530762,-70.85780334,4434,R_elE1gWpVuI014Et,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
290,3,0,0,0,1,0,0,0,1,1,1,35,1,7,0,0,0,1,0,0,2,4.33,1.25,4,3,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,1,4,3,5,4,5,5,3,3,4,4,5,4,5,1,2,1,1,,42.31539917,-71.9292984,6479,R_eSgMhuuFVr2bN5P,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
291,3,1,0,2,2,0,2,2,2,0,0,32,1,1,0,0,1,0,0,1,3,4.33,2.25,3.33,3.5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,3,2,2,3,4,4,4,4,2,5,4,2,5,4,2,2,2,3,,44.40510559,-69.75669861,1120,R_etD12acTHVo6w9T,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
292,3,0,0,1,1,0,0,0,1,1,1,53,1,6,0,0,0,0,1,0,4.2,4.33,1,3.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,4,4,4,5,5,5,4,2,5,5,4,1,5,1,1,1,1,,39.24830627,-96.68489838,2893,R_etD7MzYJ7zOuxUN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
293,3,0,0,1,0,0,0,1,1,1,1,29,0,7,0,0,1,0,0,1,2.4,3.67,3.75,3.33,3,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,4,4,4,4,3,4,4,2,3,4,4,4,4,4,3,4,4,,41.456604,-72.81030273,2809,R_ewCJvISccDpFbMx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
294,4,0,1,0,1,0,0,1,1,1,0,28,1,9,1,0,0,1,0,1,4.6,4.17,2,3.67,3,1,1,1,3,1,0,0,0,1,0,0,1,0,1,1,5,3,5,5,5,2,2,2,5,5,5,5,1,3,3,2,4,5,3,2,2,1,,43.18710327,-70.91000366,11101,R_02Il4uscqNJuWBT,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
295,4,0,1,0,1,0,1,1,1,1,1,28,1,2,0,0,0,1,0,1,4.4,3.67,2,3.33,2.5,2,1,2,3,1,0,0,0,1,0,0,1,0,0,1,5,4,5,4,4,4,5,4,4,4,5,3,3,4,4,5,2,4,2,2,3,1,,42.48970032,-71.15950012,1375,R_03dxZHgSxRRcU7P,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
296,4,0,0,0,0,0,0,0,1,1,1,31,1,6,0,0,1,0,0,0,3.6,3.83,1.25,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,3,4,4,4,4,4,4,2,4,4,4,2,5,1,1,1,2,,41.418396,-72.90730286,1601,R_0BbFw5YG2F7Lzmt,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
297,4,0,1,0,1,0,0,1,1,1,1,25,1,4,1,0,0,1,0,0,5,4.33,1.5,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,5,5,5,5,5,4,2,5,5,5,1,5,2,1,2,1,,42.33659363,-71.07260132,6268,R_0cuvRoyOulek00R,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
298,4,0,1,0,1,0,1,1,1,1,1,28,0,6,1,0,0,1,0,0,4.8,3.17,2.75,3.33,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,4,5,5,2,3,5,3,3,3,4,5,2,5,4,1,5,1,,32.93260193,-79.97979736,3868,R_0j3xYhj7RdPLFwp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
299,4,0,1,0,2,0,1,1,1,1,1,34,0,1,1,0,0,1,0,1,4.4,4,1.75,3.67,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,4,4,4,5,5,4,5,4,2,4,4,5,2,5,2,1,2,2,,42.17329407,-72.77149963,1507,R_0k7FkHKRojtTMup,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
300,4,1,2,1,0,1,2,1,1,1,1,66,1,4,0,0,0,1,0,1,3,3.33,3,3.33,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,2,4,4,2,3,4,3,4,3,3,3,4,2,,42.76179504,-71.41190338,4496,R_0Mp0vazEMGmusrH,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
301,4,0,1,0,1,0,0,1,1,1,1,51,1,3,0,0,1,0,0,0,3.6,2.83,3,3.67,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,3,3,4,3,2,5,3,3,3,3,4,2,4,4,3,4,1,,37.63920593,-120.9736023,28212,R_0NeD22cad3dbpvn,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
302,4,0,0,0,1,0,1,1,0,1,0,19,1,6,1,0,1,0,0,0,4.4,4.17,2,3.33,3,2,1,1,2,1,0,0,0,0,0,0,1,0,0,1,5,5,5,2,5,3,4,4,5,5,5,4,2,4,4,4,2,5,1,1,4,2,,44.22529602,-69.09230042,6810,R_0NiiDA0LUqBKurP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
