ResponseID	IPAddress	StartDate	EndDate	finished	att_w_US	oper	const_st	wf_rec	sup	opp	dis	skep	int	af	con	cur	ap	enth	app	att1	first_st	gender	age	zip	zip2	ethnic_or	White European	Other	Other_TEXT	edu	income	employ	att2	pol	pol_other	rec	abuse_nep	bal_r_nep	crisis_r_nep	spaceship_nep	bau_nep	extract_r_ins	loss_r_ins	decade_r_mor	comm_rel	wild_rel	clean_inst	tech	tech_r	iden_rel	kin_rel	right_r_mor	health_rel	other_rel	kin_met	resp_met	iden_met	other_met	mean_nep	mean_rel	mean_met	mean_inst	mean_mor	feedback	lat	long
R_eEA6P0lDhzk7GhD	108.176.232.172	7/13/15 15:17	7/13/15 15:29	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	2	2	27	4330	4330	White European	1	0		3	4	3	4	5		4	4	5	4	4	3	2	5	5	5	1	5	4	2	3	4	4	1	4	2	3	4	1	4	3	2.5	2.67	3.5	some questions were worded a bit more confusing then they should of been the rest were okay	44.56159973	-69.55590057
R_cPadPm027lzVned	74.65.133.194	7/13/15 7:27	7/13/15 7:39	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	2	30	4357	4357	White European	1	0		5	4	1	4	1		4	5	5	5	5	5	1	3	5	5	5	5	4	2	5	5	5	1	5	3	1	2	1	5	4.33	1.75	3	3		44.12339783	-69.83190155
R_eFOllh6lCCc3nkV	108.183.146.157	7/12/15 17:38	7/12/15 17:47	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	0	0	3	1	36	4357	4357	White European	1	0		6	6	4	4	1		1	5	4	4	5	4	4	5	5	4	5	5	4	2	4	5	5	2	5	2	1	4	2	4.4	4.17	2.25	3.33	3		44.40510559	-69.75669861
R_54GKsJiZ7KDpbcp	74.65.141.72	7/10/15 17:48	7/10/15 18:00	1	2	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	4	1	63	4364	4364	White European	1	0		7	6	1	4	1		3	5	5	5	2	4	2	5	5	4	4	5	2	4	4	5	5	2	5	2	1	4	4	4.2	4	2.75	2.67	3		44.3296051	-69.86470032
R_261uEZqFeKUH3AF	74.75.36.205	7/10/15 15:26	7/10/15 15:36	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	22	4401	4401	White European	1	0		6	7	5	4	1		3	5	4	4	4	4	3	5	5	4	4	4	3	3	2	3	5	1	4	5	1	3	3	4.2	3	3	2.67	3		44.86349487	-68.84020233
R_5vwhuShCk2H3fw1	24.39.61.70	7/27/15 10:15	7/27/15 10:22	1	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	31	4401	4401	White European	1	0		6	4	1	4	3		4	4	4	3	4	4	3	4	3	3	2	5	4	2	3	4	3	3	4	4	3	4	3	3.8	3.17	3.5	3.33	3		44.86349487	-68.84020233
R_6uvGyYGLHUGAAJv	74.75.48.44	7/24/15 13:53	7/24/15 14:07	1	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	4	2	24	4401	4401	American Indian or Alaska Native 	1	0		3	4	1	4	1		2	5	2	3	4	3	2	4	4	5	4	5	5	1	5	5	4	3	5	1	1	1	1	3.4	4.5	1	3	3	thank you	44.86349487	-68.84020233
R_cvcRRTXyJZG42Wx	76.179.126.43	7/12/15 16:01	7/12/15 16:09	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	2	24	4427	4427	White European	1	0		6	4	2	4	1		4	5	4	4	5	5	4	4	5	5	5	5	5	1	5	5	5	1	5	2	2	2	2	4.6	4.33	2	3.67	3		44.86349487	-68.84020233
R_elE1gWpVuI014Et	69.21.254.132	7/25/15 17:06	7/25/15 17:14	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	27	4434	4434	White European	1	0		3	2	1	4	3		3	5	4	4	4	4	4	4	4	4	4	5	3	3	4	5	4	2	4	1	1	1	1	4.2	3.83	1	3.67	3		44.72380066	-68.93190002
R_6QIHyPaXoQzNeqF	104.54.85.195	7/10/15 22:18	7/10/15 22:47	1	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	35	4444	4444	White European	1	0		6	5	2	4	2		3	5	3	2	4	3	3	4	5	4	4	4	2	4	5	4	5	3	3	3	1	2	3	3.4	3.83	2.25	3	3	"It's not just about the eyesore, or the added expense to my electricity bill each month, it's about not knowing the effect these will have long term on ocean life.  Denmark has smaller turbines up since 1991, that's not long enough to know the impacts, nor is it necessarily a good guide to use for turbines that will be much larger.   /  / I will always opt for the solution that does NOT mess with the ocean life at all.  That is why I consistently chose C.  We can find cleaner ways to use coal and natural gas.  Let's not decide to just waltz off and potentially destroy yet another part of this world.  We've done enough to the oceans...we need to just stop.   /  / Another alternative, that no one likes to talk about much is:  work on ways to stop using so many resources.  Thing is, no one wants to be in the slightest bit inconvenienced to do that.  Ride a bike?  Here's the list of excuses as to why that's not possible....is what you will get in response.  Of course the winter time is ridiculously cold and i wouldn't ride a bike in that weather, either, but what about the other six months of the year?   /  / We have to decide if we want to mess up our oceans, or realize that burning wood isn't as bad as its made out to be, when it comes to heating homes.  We need to stop using so much oil to heat homes in the winter time.  Natural gas is a better solution in that case, and if we set up to use natural gas to heat homes, then we can use natural gas for other things, making wind turbines unnecessary.   /  / If no one wants turbines in their backyard, (which is the whole reason they would be out in the ocean), then they don't belong in the ocean, either.  I swear people as a ""community"" are incredibly selfish.  Let's go ahead and possibly destroy the ocean just so we don't have to look at some ugly monstrosity, (except when we go to the beach....which is another topic in itself to have to see those hideous things out there when looking out on the ocean), and because we think it's better to destroy yet another environment when we've done a bang up job of trashing the land that we live on.  Enough of this.  NO turbines in the ocean."	37.63690186	-121.0171051
R_ebAysdUZivGqkcJ	184.153.188.46	7/24/15 10:35	7/24/15 10:49	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	56	4473	4473	White European	1	0		7	8	1	4	3		2	5	4	5	3	4	3	4	3	5	3	5	4	2	4	4	4	2	5	2	2	3	2	4.2	3.83	2.25	3.33	2.5		44.97189331	-68.52429962
R_0Mp0vazEMGmusrH	74.65.164.75	7/27/15 8:40	7/27/15 8:46	1	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	66	4496	4496	White European	1	0		5	4	6	4	5		5	3	3	3	3	3	3	3	3	4	2	4	4	2	3	4	3	4	3	3	3	4	2	3	3.33	3	3.33	3		44.65899658	-68.91999817
R_aY4SBJKtQSyF0vX	74.65.164.75	7/27/15 8:24	7/27/15 8:37	1	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	21	4496	4496	White European	1	0		3	4	1	4	3		5	3	3	2	3	2	4	4	2	4	2	4	4	2	3	4	2	4	4	3	3	4	1	2.6	3.5	2.75	3.33	3		44.65899658	-68.91999817
R_cDdiCuPVOwRO3at	216.21.197.230	7/13/15 17:58	7/13/15 18:08	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	2	53	4553	4553	White European	1	0		5	8	1	4	2		3	4	4	4	4	4	2	2	2	4	2	5	5	1	2	4	2	2	4	3	3	4	3	4	3	3.25	3.67	3		44.03570557	-69.49279785
R_3BPG1iRB2SAYv53	199.193.85.43	7/27/15 14:00	7/27/15 14:12	1	1	1	1	4	1	0	0	0	1	0	0	1	0	1	1	0	4	1	18	4730	4730	White European	1	0		4	2	1	4	3		3	3	3	2	3	2	3	4	3	4	4	4	3	3	4	2	3	4	4	2	3	3	3	2.6	3.67	2.75	3	3		46.11540222	-67.91699982
R_8CeLwJuUrJIFbiR	67.253.30.176	7/27/15 5:47	7/27/15 5:51	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	34	4740	4740	White European	1	0		5	2	1	4	1		3	4	2	2	4	4	1	2	4	3	3	4	4	2	4	5	4	3	5	1	1	1	4	3.2	3.83	1.75	3	3		46.68850708	-67.9910965
R_9EPzxpmB2vpiQCN	67.253.30.176	7/27/15 5:46	7/27/15 5:53	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	45	4740	4740	White European	1	0		6	5	1	4	3		4	4	3	2	3	3	3	1	3	3	3	4	4	2	3	4	4	3	5	3	3	3	3	3	3.5	3	4	2.5		46.68850708	-67.9910965
R_9yk8jZZLJEkerT7	67.253.30.176	7/27/15 5:54	7/27/15 5:58	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	36	4740	4740	White European	1	0		5	4	4	4	1		4	3	3	3	5	5	3	3	3	3	3	3	3	3	3	4	3		3	3	3	3	3	3.8	3.2	3	3	3		46.68850708	-67.9910965
R_d6ETQfzFpqQymhL	67.253.30.176	7/15/15 8:31	7/15/15 8:47	1	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	45	4740	4740	White European	1	0		6	5	1	4	3		4	5	3	3	3	3	3	1	5	5	3	5	3	3	5	5	5	3	5	5	5	5	5	3.4	4.33	5	4.33	3	none	46.68850708	-67.9910965
R_6fiXZOdlZ67ceNL	108.176.238.139	7/23/15 6:57	7/23/15 7:26	1	1	1	1	3	1	0	0	0	1	0	0	0	0	1	1	0	4	1	43	4901	4901	White European	1	0		5	2	2	4	1		4	4	4	5	4	5	3	5	4	5	3	5	4	2	4	3	4	3	5	2	1	3	1	4.4	3.83	1.75	3	3		44.56159973	-69.55590057
R_74mK9ZOkbE0WEnP	192.136.174.194	7/14/15 15:47	7/14/15 15:54	1	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	4	2	20	4910	4910	White European	1	0		6	6	1	4	3		1	3	3	3	3	3	3	4	3	4	4	4	4	2	4	3	3	4	3	2	2	3	2	3	3.67	2.25	3	3		44.5677948	-69.21900177
R_bdBt4ubvlmYn29n	192.136.174.194	7/11/15 5:23	7/11/15 5:31	1	1	2	1	4	0	0	0	0	0	0	0	0	0	0	0	1	3	1	42	4910	4910	White European	1	0		5	6	1	4	3		1	2	3	2	2	1	2	2	3	4	3	4	3	3	3	2	4	2	4	4	3	5	3	2	3	3.75	3.33	2.5		44.5677948	-69.21900177
R_3ViniLdqtYkUM1n	66.243.208.209	7/12/15 6:54	7/12/15 7:06	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	28	4981	4981	White European	1	0		6	2	1	4	2		4	5	4	3	5	4	3	4	4	4	4	5	2	4	5	4	5	3	5	1	1	2	1	4.2	4.17	1.25	3.33	2.5		44.39599609	-69.42440033
R_6kUNkAbZYipCJJr	50.138.128.198	7/15/15 9:28	7/15/15 9:35	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	29	5301	5301	White European	1	0		6	5	1	4	4	libertarian	4	4	2	2	4	2	2	4	5	4	4	4	4	2	4	4	4	3	4	4	3	3	3	2.8	3.83	3.25	2.67	3.5		42.84959412	-72.66439819
R_3krtH3eq05A5Mpf	73.47.240.223	7/11/15 6:23	7/11/15 6:34	1	1	1	5	2	0	0	0	0	0	0	0	0	0	0	0	1	4	2	65	6001	6001	White European	1	0		6	5	6	4	1		1	4	4	4	4	4	2	4	4	4	4	4	2	4	4	4	4	2	4	1	1	1	1	4	3.67	1	2.67	3	No thanks	41.78999329	-72.87349701
R_0vbLkr44iCanyK1	73.38.77.22	7/21/15 8:50	7/21/15 9:00	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	5	2	35	6010	6010	White European	1	0		3	1	1	4	3		4	3	2	3	3	4	2	2	3	4	4	5	5	1	5	4	2	4	4	1	1	1	1	3	4.17	1	3.67	3.5	no comment	41.68159485	-72.94049835
R_4VN278d6PHU55eB	66.189.117.183	7/12/15 13:16	7/12/15 13:22	1	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	5	2	20	6010	6010	Asian	0	0		6	3	5	4	1		2	5	5	5	5	5	2	5	4	5	5	5	5	1	5	4	5	3	5	1	1	1	1	5	4.5	1	2.67	2.5		42.28570557	-71.82920074
R_9EqxUElUr0iPF9X	73.38.77.22	7/12/15 5:20	7/12/15 5:28	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	35	6010	6010	White European	1	0		3	1	1	4	3		4	3	3	3	3	3	3	3	3	5	4	5	5	1	4	5	3	2	5	1	1	3	1	3	4.17	1.5	3.67	3	no comment	41.68159485	-72.94049835
R_3K3bcpvjXtCH32B	32.212.226.192	7/11/15 18:07	7/11/15 18:12	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	2	1	21	6029	6029	White European	1	0		6	7	5	4	1		2	4	3	3	4	3	3	2	2	5	3	4	3	3	3	4	3	4	4	3	3	3	3	3.4	3.83	3	3.67	2.5	No thank you.	41.83650208	-72.46320343
R_6PxHJBxOhJQc4It	88.150.157.70	7/10/15 14:01	7/10/15 14:09	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	3	1	19	6032	6032	White European	1	0		4	11	5	4	2		2	2	2	2	2	2	3	4	3	5	2	4	5	1	1	4	4	4	4	4	3	5	2	2	3.33	3.5	3	2.5		51.5	-0.130004883
R_3UfFSPCQ8s6ZIMd	24.34.189.152	7/14/15 15:06	7/14/15 15:23	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	22	6037	6037	"Hispanic, Latino or Spanish"	0	0		4	6	1	4	3		4	5	1	4	5	5	3	2	5	4	5	5	5	1	5	5	4	2	5	1	1	1	1	4	4.33	1	4	3.5	 No but I enjoyed this survey very much!	41.65719604	-72.80349731
R_244Quh8Fc3tsb0p	32.217.32.62	7/12/15 16:00	7/12/15 16:09	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	23	6040	6040	White European	1	0		5	5	5	4	2		4	4	4	4	3	4	4	3	4	4	2	4	3	3	3	4	4	3	4	4	2	5	2	3.8	3.33	3.25	3.67	3		41.65769958	-72.66269684
R_ab22AooETQQFOdL	32.210.231.61	7/13/15 13:50	7/13/15 14:01	1	1	2	1	4	0	0	0	0	0	0	0	0	0	0	0	1	4	1	22	6040	6040	White European	1	0		4	11	5	4	5		2	4	4	2	2	5	3	4	4	4	4	5	3	3	4	4	4	2	4	2	2	3	2	3.4	3.67	2.25	3.33	3		41.77589417	-72.52149963
R_3UTnT50f1jWpaF7	32.210.242.27	7/11/15 20:03	7/11/15 20:15	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	32	6042	6042	White European	1	0		7	8	1	4	5		4	4	3	3	4	3	2	4	4	3	2	4	3	3	2	2	3	4	4	4	3	5	3	3.4	2.83	3.75	2.67	3.5		41.7769928	-72.52359772
R_2co2HL7fSkRYHYN	32.212.217.147	7/12/15 12:22	7/12/15 12:29	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	38	6066	6066	White European	1	0		7	9	1	4	3		4	5	5	4	4	4	3	4	5	4	2	5	2	4	3	4	5	1	4	4	3	4	2	4.4	3	3.25	3.33	3		41.83650208	-72.46320343
R_55qQpaisGvSjSS1	159.247.204.160	7/21/15 11:38	7/21/15 11:48	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	4	1	39	6078	6078	White European	1	0		7	7	1	4	3		4	5	4	5	5	5	4	5	5	5	5	5	4	2	5	5	5	1	5	1	1	2	1	4.8	4.33	1.25	3.33	3	I hope this is part of a planning project.. as long as the biodiversity and health of the oceans are a priority in that development.	41.85270691	-72.73619843
R_71iNBFYHgguGso5	70.188.162.151	7/27/15 4:20	7/27/15 4:31	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	34	6088	6088	White European	1	0		3	2	3	4	3		5	5	5	4	5	4	5	5	5	3	3	5	4	2	5	5	5	3	5	2	3	3	1	4.6	4	2.25	3.67	3		41.90330505	-72.58540344
R_06Y0lnVBn4wxJ3L	198.177.6.251	7/21/15 8:02	7/21/15 8:12	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	49	6095	6095	White European	1	0		4	6	1	4	3		2	3	2	3	2	2	2	3	3	4	1	4	3	3	2	4	2	4	4	3	3	3	3	2.4	3.17	3	3	3.5		44.97999573	-93.26380157
R_6DuQ2ejBJhSrXy5	73.219.215.23	7/27/15 4:39	7/27/15 4:45	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	29	6095	6095	White European	1	0		6	7	1	4	3		3	3	2	2	3	2	2	3	2	4	4	4	4	2	3	3	3	3	3	2	2	3	3	2.4	3.33	2.5	3	2.5		41.85270691	-72.73619843
R_cOYcEKS94gT6lWR	173.162.230.201	7/27/15 8:26	7/27/15 8:36	1	1	1	2	3	1	0	0	0	1	0	0	0	0	1	0	0	4	1	26	6103	6103	White European	1	0		6	4	1	4	3		4	5	5	5	5	3	2	3	4	4	3	5	3	3	4	4	5	1	5	2	2	3	1	4.6	3.5	2	3.33	2.5		41.55149841	-72.99269867
R_8dJVk5zGuA4Ncmp	73.17.41.134	7/14/15 14:26	7/14/15 14:34	1	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	26	6107	6107	White European	1	0		7	4	2	4	3		4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3.2	3	2.75	3	3	"no feedback, good survey. "	41.75270081	-72.75849915
R_bOU9Q57g5l66dlX	50.169.192.18	7/20/15 12:17	7/20/15 12:25	1	2	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	4	1	27	6107	6107	White European	1	0		7	6	1	5	1		2	5	5	5	5	5	4	5	5	5	1	5	3	3	5	5	5	1	5	1	1	1	1	5	3.67	1	3.33	3	No issues - thanks!	42.33659363	-71.07260132
R_8iGFBKFtCpmmrXf	32.214.191.123	7/27/15 10:52	7/27/15 11:04	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	27	6109	6109	White European	1	0		6	7	4	4	2		3	4	3	4		3	2	4	3	3	4	4	3	3	3	3	3	3	4	4	4	4	2	3.5	3.33	3.5	2.67	3		41.70370483	-72.66280365
R_7VtR7o43v3unfBr	71.235.43.127	7/11/15 19:44	7/11/15 20:19	1	1	2	1	4	1	0	0	0	1	0	0	0	0	1	0	0	4	1	24	6110	6110	"Hispanic, Latino or Spanish"	0	0		4	4	3	4	1		5	3	3	4	1	2	2	3	2	5	3	5	4	2	4	5	4	3	3	2	2	3	3	2.6	3.83	2.5	3.33	2	"The talk of nature is exquisite and I enjoy the time to explore more on what we can do to improve nature's habitat and reduce harmful causes of environment such as global warming, forest fires, etc."	41.75270081	-72.75849915
R_8xl0a3uNONomiup	72.200.162.60	7/14/15 11:19	7/14/15 11:25	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	24	6110	6110	White European	1	0		6	5	1	4	5		3	4	3	4	3	4	3	3	4	4	3	5	3	3	4	3	4	4	4	2	2	2	3	3.6	3.67	2.25	3.67	3	it was ok	41.68559265	-72.73120117
R_dbzwnErp9TWhYTr	50.164.147.82	7/13/15 13:17	7/13/15 13:27	1	2	1	1	3	1	0	0	0	1	0	0	1	0	0	1	0	4	2	30	6110	6110	White European	1	0		6	8	3	4	1		2	4	3	4	3	4	3	4	4	4	5	5	2	4	4	5	4	2	5	3	2	4	2	3.6	4.17	2.75	3.33	3	"None pertaining to the subject matter, but please consider adding ""Other"" or ""Transgender"" to the gender demographics options. Thanks. :)"	41.76350403	-72.72660065
R_0HTlmcKe5FrddvT	137.99.172.147	7/21/15 11:57	7/21/15 12:05	1	1	1	1	3	1	0	0	0	1	0	0	0	0	1	1	0	4	1	40	6111	6111	Asian	1	0		7	6	1	4	3		1	5	5	5	5	5	5	1	5	5	5	5	3	3	5	5	5	1	5	1	1	1	1	5	4.33	1	5	3		41.80799866	-72.25099945
R_eQKQFE1A856u3Pv	68.9.249.183	7/25/15 17:14	7/25/15 17:38	1	2	3	5	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	54	6111	6111	White European	0	1	white american	6	8	1	4	3		4	3	3	3	3	3	3	3	2	4	2	4	4	2	3	4	4	4	4	5	3	5	3	3	3.5	4	3.33	2		41.65769958	-72.66269684
R_6L1FceTSxoVJpmR	76.127.149.31	7/25/15 20:43	7/25/15 20:57	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	4	2	30	6119	6119	White European	1	0		6	10	1	4	3		4	5	4	5	3	4	3	5	2	3	3	5	3	3	5	4	3	3	3	2	2	3	3	4.2	3.5	2.5	3	2.5		41.74240112	-72.69049835
R_0cuvRoyOulek00R	66.168.46.175	7/13/15 16:05	7/13/15 16:13	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	25	6268	6268	White European	1	0		6	4	1	4	1		3	5	5	5	5	5	4	5	5	5	5	5	4	2	5	5	5	1	5	2	1	2	1	5	4.33	1.5	3.33	3	No thank you	41.78160095	-72.18099976
R_2f4bEgPRKzRiTNX	50.28.140.169	7/10/15 13:23	7/10/15 13:31	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	31	6268	6268	Asian	0	0		6	5	1	4	3		2	4	4	4	5	5	2	1	2	5	3	5	5	1	4	4	2	2	5	3	2	4	4	4.4	3.83	3.25	4	3		41.80799866	-72.25099945
R_0iY9dELpvzn4Kih	96.32.50.28	7/12/15 9:12	7/12/15 9:19	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	20	6281	6281	White European	1	0		6	11	5	4	2		3	5	4	4	4	5	3	3	5	4	4	5	4	2	4	4	4	2	4	2	2	3	1	4.4	3.67	2	3.67	3.5		41.9691925	-72.01470184
R_5zEwqQU3Nx8NxtP	32.212.76.169	7/25/15 10:13	7/25/15 10:24	1	2	1	1	5	1	0	0	0	1	0	0	1	0	1	0	0	5	1	25	6320	6320	"Hispanic, Latino or Spanish"	0	0		6	5	4	4	1		3	5	4	5	4	4	2	4	4	5	5	5	5	1	4	3	4	1	4	3	2	3	1	4.4	3.67	2.25	3	3		41.34519958	-72.1088028
R_6mbcyrj4wmFuEV7	71.234.209.133	7/15/15 7:00	7/15/15 7:07	1	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	21	6330	6330	White European	1	0		6	6	5	4	3		4	5	4	5	5	5	3	4	4	4	4	5	3	3	4	4	5	1	5	3	3	3	1	4.8	3.67	2.5	3.33	2.5	no comment	41.54710388	-72.34300232
R_74n6blPytasQNPn	73.17.26.48	7/13/15 13:41	7/13/15 13:50	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	32	6339	6339	American Indian or Alaska Native 	1	0		5	7	1	4	1		2	5	5	5	5	5	5	5	5	4	4	5	4	2	5	4	5	1	4	2	2	1	3	5	3.67	2	3.67	3		41.36860657	-71.86370087
R_9KxPOB0jpRJu8WF	73.186.163.89	7/12/15 17:00	7/12/15 17:11	1	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	5	1	26	6340	6340	White European	1	0		6	5	4	4	3		1	5	4	5	3	4	4	4	5	4	4	5	5	1	4	3	5	2	5	2	2	4	2	4.2	3.67	2.5	3.67	3		41.35319519	-72.03859711
R_1YowFFJnbj4Cn09	66.212.201.134	7/20/15 14:18	7/20/15 14:32	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	24	6357	6357	Black or African American	0	0		6	6	2	4	5		3	5	5	5	5	5	5	5	5	5	5	5	4	2	5	5	5	2	5	1	1	2	1	5	4.5	1.25	3.67	3	"My wi-fi connection dropped near the beginning of the survey, so I had to refresh the page/reload the survey. Hopefully this doesn't negatively impact your results. Thanks."	41.4651947	-72.18859863
R_7Og2Hxys5yl6m7H	67.186.178.197	7/11/15 15:15	7/11/15 15:25	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	3	1	31	6359	6359	White European	1	0		6	8	3	4	1		1	4	4	5	4	4	2	4	5	3	2	5	3	3	5	3	5	1	5	3	2	1	2	4.2	3.17	2	3	3		41.36860657	-71.86370087
R_3pDAcn1zkHA76NT	32.212.84.214	7/13/15 14:06	7/13/15 14:26	1	1	2	1	3	1	0	0	0	1	0	0	1	0	0	0	0	4	1	22	6385	6385	Black or African American	0	0		6	1	3	4	5		2	3	4	3	4	3	2	4	4	4	4	4	4	2	3	3	4	2	4	4	2	4	4	3.4	3.33	3.5	2.67	3		41.34519958	-72.1088028
R_6JRf3ZMco16QsSN	24.191.226.6	7/12/15 14:28	7/12/15 14:34	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	25	6450	6450	White European	1	0		4	4	1	4	2		3	4	3	3	4	3	2	4	3	4	3	4	3	3	2	3	2	4	4	4	3	5	3	3.4	3.33	3.75	2.67	3.5		41.83940125	-73.12550354
R_d5o2FCPWWgtizcx	192.234.2.18	7/21/15 5:23	7/21/15 5:30	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	41	6450	6450	White European	1	0		6	8	1	5	1		4	5	4	4	4	4	3	3	4	4	3	4	3	3	4	4	4	2	4	2	2	2	2	4.2	3.5	2	3.33	3	none thanks	41.67179871	-72.94930267
R_5jdQhnCqlYQYnZj	32.218.66.63	7/11/15 12:31	7/11/15 12:43	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	57	6456	6456	Asian	0	0		6	10	4	4	1		1	5	5	5	2	5	4	5	5	5	5	5	1	5	5	4	5	1	5	3	1	4	2	4.4	4.17	2.5	3.33	3	none	41.51829529	-72.71299744
R_07AGQOGDunwlNtj	50.187.89.171	7/17/15 8:22	7/17/15 8:35	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	47	6457	6457	White European	1	0		5	2	1	4	3		3	5	5	5	4	5	3	5	5	4	5	5	4	2	5	5	5	1	5	1	1	1	1	4.8	4.17	1	3	3	I enjoyed it!	41.54969788	-72.65309906
R_74gDGFzRbg17jAV	74.202.37.34	7/11/15 17:38	7/11/15 17:48	1	1	2	1	3	1	0	0	1	0	0	0	1	0	0	0	0	4	2	24	6457	6457	White European	1	0		6	1	5	4	1		3	4	3	4	2	2	1	4	1	5	5	5	4	2	3	3	3	2	5	3	2	3	1	3	3.83	2.25	2.67	2		30.07989502	-95.41719818
R_b1KCSfREOEJfmtv	32.208.228.252	7/24/15 7:48	7/24/15 8:06	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	3	2	35	6457	6457	White European	1	0		6	8	5	4	1		3	2	4	4	3	4	2	4	3	4	3	4	3	3	4	3	2	2	5	4	3	4	2	3.4	3.5	3.25	2.67	3.5	Just because a person has the right to do something does not mean its a good idea. / Negative environmental impacts on the land and air are much easier to deal with because administrative agencies in place compared to ocean environments. / Assuming away bird impacts along the New England coase will make me suspicious of any plan since these populations are still in recovery from over hunting during the settlement of the New England coast.	41.60609436	-72.66770172
R_8A35Ep4FY0wNQmV	73.47.230.154	7/12/15 15:44	7/12/15 15:54	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	0	0	5	1	27	6469	6469	White European	1	0		6	4	1	4	1		4	5	2	5	4	5	3	2	5	4	4	5	4	2	4	5	4	2	5	2	2	2	2	4.2	4	2	4	3.5		41.35890198	-72.33959961
R_56JZsLk5so0ia0Z	92.133.17.108	7/24/15 8:12	7/24/15 8:20	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	3	2	23	6470	6470	White European	1	0		6	5	2	4	1		3	3	3	2	4	1	2	4	3	4	3	4	3	3	4	4	3	2	4	3	3	5	3	2.6	3.5	3.5	2.67	3		43.68330383	4.133300781
R_7364pEfSwZbety5	32.208.42.3	7/20/15 13:39	7/20/15 13:49	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	29	6471	6471	White European	1	0		7	7	2	5	1		1	5	5	5	5	5	2	5	5	5	5	5	5	1	5	5	5	1	5	1	1	1	1	5	4.33	1	2.67	3		41.28640747	-72.79560089
