ID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,ResponseID,first_of_many,gender,age,zip_code,Amer_Ind,Asian,Black,Hispanic,Island,Middle_East,North_African,White,Other,Other_text,education,income,employment,attention2,pol_party,pol_party_other,freq_rec,nat_air_water,tech_sol,hum_abuse,balance_nat,ecol_crisis,nat_res,spaceship,hum_right,ecol_cat,lose_hab,plants_and_an,resp_harm,impact_dec,who_I_am,health_nat,think_wild,place_comm,citizen_care,family,identify,hum_elsewhere,feedback,lat,long,IPAddress,StartDate,EndDate,oper,att_w_US,const_st,wf_rec,attention_att
45,1,0,0,2,2,0,0,0,1,R_0oWwXewYpbwgTNX,No effect on my attitude,Female,38,2919,0,0,0,"Hispanic, Latino or Spanish",0,0,0,0,0,,Bechelor degree,"$100,000-$124,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Disagree,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,41.76939392,-71.46759796,74.97.36.23,7/20/15 10:41,7/20/15 10:53,Yes,Very positive,Encouraged,No difference,None of the Above
227,3,0,0,1,1,0,0,0,1,R_0p6vxKxaLOM0Vox,More likely to support,Female,62,2138,0,Asian,0,0,0,0,0,0,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",This survey is valuable because it makes survey takers decide on how they want to impact the environment. ,42.2848053,-71.07409668,71.174.131.211,7/15/15 3:41,7/15/15 3:55,Yes,Positive,Encouraged,Less likely    ,None of the Above
4,1,0,1,2,1,0,0,0,1,R_0PwlUujFg5mZFGJ,No effect on my attitude,Female,28,6779,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Student,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Agree,Disagree,Stongly Disagree,Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,41.418396,-72.90730286,73.219.250.48,7/10/15 15:20,7/10/15 15:28,Yes,Very positive,Encouraged,No difference,None of the Above
225,3,0,0,1,1,0,0,0,1,R_0qvNtw9fFcThH25,No effect on my attitude,Female,28,2804,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Frequently, 20+ times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,41.36169434,-71.80239868,71.117.144.56,7/14/15 20:07,7/14/15 20:14,No,Positive,Tolerated,Less likely    ,None of the Above
371,4,0,1,0,1,0,1,1,1,R_0TmUsFFK76t4dCZ,No effect on my attitude,Male,26,2144,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$150,000-$174,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",no comments,42.39309692,-71.1344986,50.187.43.6,7/27/15 3:58,7/27/15 4:06,No,Very positive,Encouraged,No difference,None of the Above
41,1,0,1,1,1,0,0,0,1,R_0uiEagDZ8utTBJ3,No effect on my attitude,Female,63,6716,0,0,Black or African American,0,0,0,0,0,0,,Graduate degree or Professional degree ,"$100,000-$124,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","no, thank you.",41.59890747,-72.9776001,76.28.21.15,7/16/15 21:01,7/16/15 21:15,Yes,Very positive,Encouraged,No difference,None of the Above
157,2,1,1,0,0,1,1,1,1,R_0vbLkr44iCanyK1,Much more likely to support,Male,35,6010,0,0,0,0,0,0,0,White European,0,,High school graduate,"Less than $10,000",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",no comment,41.68159485,-72.94049835,73.38.77.22,7/21/15 8:50,7/21/15 9:00,Yes,Very positive,Encouraged,Much more likely,None of the Above
88,1,1,1,1,1,1,0,1,0,R_0vPMCZv5m2HGGiN,More likely to support,Female,33,2108,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$175,000-$199,999",Employed for wages,"Yes, I am an MT worker ",Republican party,,"Rarely, 1-5 times/year",Agree,Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,NO,19.98330688,73.80000305,14.195.70.110,7/21/15 6:21,7/21/15 6:26,No,Positive,Prohibited,No difference,None of the Above
66,1,0,1,1,1,0,0,0,1,R_0Vuxzafv7zVAfIx,No effect on my attitude,Female,22,2062,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$10,000-$14,999",Student,"Yes, I am an MT worker ",None,,"Every now and then, 5-10 times/year",Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,-99,Agree,Disagree,-99,Agree,Disagree,Agree,Disagree,Agree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.18179321,-71.19619751,71.126.242.49,7/25/15 10:25,7/25/15 10:38,Yes,Positive,Encouraged,No difference,None of the Above
265,3,0,0,1,1,0,0,0,1,R_0VwcmZkYWSpWUAZ,Less likely to support,Male,33,1075,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Republican party,,"Rarely, 1-5 times/year",Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,41.68559265,-72.73120117,70.215.19.162,7/24/15 12:05,7/24/15 12:19,Yes,Positive,Encouraged,No difference,None of the Above
154,2,1,1,2,2,1,1,2,2,R_0wSgxCUGcd1bXKJ,No effect on my attitude,Female,33,6804,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$100,000-$124,999",A homemaker ,"Yes, I have done many HITs",Independent,,"Sometimes, 10-20 times/year",Strongly Agree,Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Stongly Disagree,Strongly Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,41.46730042,-73.38829803,75.134.4.93,7/20/15 12:08,7/20/15 12:17,No,Positive,Encouraged,More likely,None of the Above
243,3,0,0,1,1,1,0,0,1,R_1CebzxO1cVRmZql,No effect on my attitude,Female,45,2726,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Disagree,Neither Agree nor Disagree,Stongly Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,41.91130066,-71.12999725,50.164.193.203,7/20/15 15:17,7/20/15 15:27,Yes,Very positive,Encouraged,No difference,None of the Above
43,1,0,0,1,1,0,0,0,1,R_1FiDWtIbMBT6AzH,More likely to support,Female,37,1905,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",None,,"Sometimes, 10-20 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",interesting survey,42.34509277,-71.09929657,69.43.65.108,7/17/15 7:01,7/17/15 7:11,Yes,Very positive,Encouraged,No difference,None of the Above
30,1,0,0,2,2,0,0,2,1,R_1FzXdFvpLcrq56J,No effect on my attitude,Male,28,2215,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Disagree,Strongly Agree,Disagree,Stongly Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.33659363,-71.07260132,209.6.156.209,7/13/15 12:45,7/13/15 12:56,Yes,Very positive,Encouraged,No difference,None of the Above
38,1,0,1,2,1,1,0,0,1,R_1GDT2JHtbi6pfet,More likely to support,Male,61,2176,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Retired,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Stongly Disagree,Neither Agree nor Disagree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",Interesting HIT and I support it....,43.8500061,18.38330078,146.255.157.208,7/15/15 2:58,7/15/15 3:13,Yes,Very positive,Tolerated,Less likely    ,None of the Above
230,3,0,0,1,0,0,0,1,1,R_1MlDClqRa9h7g5D,No effect on my attitude,Male,27,3229,0,0,0,0,0,0,0,White European,0,,High school graduate,"$35,000-$49,999",Out of work,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,43.19979858,-71.69539642,69.130.164.254,7/15/15 8:15,7/15/15 8:22,No,Positive,Tolerated,No difference,None of the Above
36,1,0,1,0,1,0,1,0,0,R_1NRgzUxHONK9Jtz,Less likely to support,Male,25,6812,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$175,000-$199,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,41.37809753,-73.46910095,173.9.70.22,7/14/15 13:10,7/14/15 13:38,Yes,Very positive,Tolerated,Less likely    ,None of the Above
323,4,0,1,1,1,1,1,1,1,R_1OhvFkVJPErdUc5,No effect on my attitude,Male,21,2368,0,0,Black or African American,0,0,0,0,0,0,,Some college credit ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,38.6499939,-90.53340149,63.137.150.235,7/12/15 19:05,7/12/15 19:17,Yes,Very positive,Tolerated,No difference,None of the Above
78,1,0,1,1,1,1,0,0,1,R_1RgdZ3Vv2lNWZYV,No effect on my attitude,Female,39,1432,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$150,000-$174,999",A homemaker ,"Yes, I am an MT worker ",None,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Disagree,Stongly Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,"Yes, this is <strong>very much like</strong> how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.4427948,-71.23169708,98.229.181.225,7/27/15 11:48,7/27/15 11:59,Yes,Positive,Tolerated,No difference,None of the Above
251,3,0,0,1,1,0,0,1,1,R_1Sb0LO16Jx5TcCV,Much more likely to support,Female,56,1089,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$25,000-$34,999",Retired,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,no thank you,42.50480652,-71.19560242,50.153.135.135,7/21/15 16:49,7/21/15 17:02,Yes,Very positive,Encouraged,No difference,None of the Above
